Title,Authors,Published,Year,URL,Summary
Phase-space quantum distorted stability pattern for Aubry-André-Harper dynamics,"Alex E. Bernardini, Orfeu Bertolami",2025-04-15,2025,http://arxiv.org/abs/2504.11036v1,"Instability features associated to topological quantum domains which emerge from the Weyl-Wigner (WW) quantum phase-space description of Gaussian ensembles driven by Aubry-Andr\'e-Harper (AAH) Hamiltonians are investigated. Hyperbolic equilibrium and stability patterns are then identified and classified according to the associated (nonlinear) AAH Hamiltonian parameters. Besides providing the tools for quantifying the information content of AAH systems, the Wigner flow patterns here discussed suggest a systematic procedure for identifying the role of quantum fluctuations over equilibrium and stability, in a framework which can be straightforwardly extended to describe the evolution of similar/modified AAH systems."
Measuring coherent dynamics of a superconducting qubit in an open waveguide,"Aidar Sultanov, Evgeniya Mutsenik, Matthias Schmelz, Leonie Kaczmarek, Gregor Oelsner, Uwe Hübner, Ronny Stolz, Evgeni Il'ichev",2025-04-15,2025,http://arxiv.org/abs/2504.11028v1,"We measured the relaxation and decoherence rates of a superconducting transmon qubit in a resonator-free setting. In our experiments, the qubit is coupled to an open coplanar waveguide such that the transmission of microwaves through this line depends on the qubit's state. To determine the occupation of the first excited qubit energy level, we introduced a two-pulse technique. The first applied pulse, at a frequency close to the eigenfrequency of the qubit, serves to excite the qubit. A second pulse is then used for probing the transition between the first and second excited energy levels. Utilizing this measurement technique allowed for the reconstruction of the relaxation dynamics and Rabi oscillations. Furthermore, we demonstrate the consistency between the extracted parameters and the corresponding estimations from frequency-domain measurements."
Cavity cooling using ultrafast electrons,"D. E. Maison, L. Stettiner, S. Even-Haim, A. Gorlach, I. Kaminer",2025-04-15,2025,http://arxiv.org/abs/2504.11018v1,"We propose a method to cool a thermal photonic state in a cavity by passing electrons through it. Electrons are coherently split into two paths, with one path traversing the cavity, becoming entangled with its photonic state. A sequence of such entanglement interactions can achieve cooling of the cavity: e.g., a twofold reduction in thermal photon number with a 25% post-selection probability. This ``which-path''-based approach extends to other qubit oscillator systems, such as phonons in crystals or optomechanical resonators, offering a general framework for quantum oscillator cooling."
The path towards measuring the gravitational field of proton bunches at accelerators,"Daniel Braun, Rongrong Cai, Pascal Hermes, Marta Maria Marchese, Stefan Nimmrichter, Christian Pfeifer, Dennis Rätzel, Stefano Redaelli, Hendrik Ulbricht",2025-04-15,2025,http://arxiv.org/abs/2504.10942v1,"The Newtonian law describing the gravitational interaction of non-relativistic (slowly moving) gravitating matter, has been tested in many laboratory experiments with very high precision. In contrast, the post Minkowskian predictions for the gravitational field of ultra-relativistic matter, dominated by momentum instead of rest mass, have not been tested directly yet. The intense ultra-relativistic proton beam in the LHC storage ring offers the potential to test general relativity and alternative gravitational theories in this parameter regime for the first time in controlled lab-scale experiments. If successful, this would open the road to a novel use case of the LHC, where non-trivial gravitational physics could be studied likely in a parasitic mode, without the necessity of dedicated filling patterns. While the technical challenges are formidable, they should also lead to the development of ultra-high-sensitive acceleration sensors with abundant applications in other parts of science and technology. The present document summarizes the status of the theoretical studies in this direction, points out the challenges, and possible ways of addressing them. It was submitted as a contribution to the European Strategy for Particle Physics (ESPP) 2026 Update."
Iterative Linear Quadratic Regulator for Quantum Optimal Control,"Dirk Heimann, Felix Wiebe, Elie Mounzer, Shivesh Kumar, Frank Kirchner",2025-04-15,2025,http://arxiv.org/abs/2504.10938v1,"Quantum optimal control for gate optimization aims to provide accurate, robust, and fast pulse sequences to achieve gate fidelities on quantum systems below the error correction threshold. Many methods have been developed and successfully applied in simulation and on quantum hardware. In this paper, we establish a connection between the iterative linear quadratic regulator and quantum optimal control by adapting it to gate optimization of quantum systems. We include constraints on the controls and their derivatives to enable smoother pulses. We achieve high-fidelity simulation results for X and cross-resonance gates on one- and two-qubit fixed-frequency transmons simulated with two and three levels."
SCOOP: A Scalable Quantum-Computing Framework to Constrained Combinatorial Optimization,"Prashanti Priya Angara, Emily Martins, Ulrike Stege, Hausi Müller",2025-04-15,2025,http://arxiv.org/abs/2504.10897v1,"While the ultimate goal of solving computationally intractable problems is to find a provably optimal solutions, practical constraints of real-world scenarios often necessitate focusing on efficiently obtaining high-quality, near-optimal solutions. The Quantum Approximate Optimization Algorithm (QAOA) is a state-of-the-art hybrid quantum-classical approach for tackling these challenging problems that are encoded using quadratic and higher-order unconstrained binary optimization problems (QUBO and HUBO). We present SCOOP, a novel QAOA-based framework for solving constrained optimization problems. SCOOP transforms a constrained problem into an unconstrained counterpart, forming SCOOP problem twins. The QAOA quantum algorithm operates on the unconstrained twin to identify potential optimal and near-optimal solutions. Effective classical post-processing reduces the solution set to the constrained problem space. Our SCOOP approach is solution-enhanced, objective-function-compatible, and scalable. We demonstrate the framework on three NP-hard problems, Minimum Dominating Set, Minimum Maximal Matching, and Minimum Set Cover appearing in practical application domains such as resource allocation, communication networks, and machine learning. We validate SCOOP's feasibility and effectiveness on Xanadu PennyLane simulators."
Particle-Hole Creation in Condensed Matter: A Conceptual Framework for Modeling Money-Debt Dynamics in Economics,Bumned Soodchomshom,2025-04-15,2025,http://arxiv.org/abs/2504.12340v2,"We propose a field-theoretic framework that models money-debt dynamics in economic systems through a direct analogy to particle-hole creation in condensed matter physics. In this formulation, issuing credit generates a symmetric pair-money as a particle-like excitation and debt as its hole-like counterpart-embedded within a monetary vacuum field. The model is formalized via a second-quantized Hamiltonian that incorporates time-dependent perturbations to represent real-world effects such as interest and profit, which drive asymmetry and systemic imbalance. This framework successfully captures both macroeconomic phenomena, including quantitative easing (QE) and gold-backed monetary regimes, and microeconomic credit creation, under a unified quantum-like formalism. In particular, QE is interpreted as generating entangled-like pairs of currency and bonds, exhibiting systemic correlations akin to nonlocal quantum interactions. Asset-backed systems, on the other hand, are modeled as coherent superpositions that collapse upon use. This approach provides physicists with a rigorous and intuitive toolset to analyze economic behavior using many-body theory, laying the groundwork for a new class of models in econophysics and interdisciplinary field analysis."
A Quantum Advantage in Localizing Transmission Loss Change in Optical Networks,"Yufei Zheng, Yu-Zhen Janice Chen, Prithwish Basu, Don Towsley",2025-04-15,2025,http://arxiv.org/abs/2504.10882v1,"The ability to localize transmission loss change to a subset of links in optical networks is crucial for maintaining network reliability, performance and security. \emph{Quantum probes}, implemented by sending blocks of $n$ coherent-state pulses augmented with continuous-variable (CV) squeezing ($n=1$) or weak temporal-mode entanglement ($n>1$) over a lossy channel to a receiver with homodyne detection capabilities, are known to be more sensitive than their quasi-classical counterparts in detecting a sudden increase in channel loss. The enhanced sensitivity can be characterized by the increased Kullback-Leibler (KL) divergence of the homodyne output, before and after the loss change occurs. When combined with the theory of quickest change detection (QCD), the increase in KL divergence translates into a decrease in detection latency.   In this work, we first revisit quantum probes over a channel, generalizing previous results on $n=1$ (CV squeezed states) to arbitrary values of $n$. Assuming a subset of nodes in an optical network is capable of sending and receiving such probes through intermediate nodes with all-optical switching capabilities, we present a scheme for quickly detecting the links that have suffered a sudden drop in transmissivity. Since quantum probes lose their sensitivity with increasing loss in the channel, we first propose a probe construction algorithm that makes the set of links suffering transmission loss change identifiable, while minimizing the longest distance a probe traverses. We then introduce new cumulative sum (CUSUM) statistics with a stopping rule, which allows us to run the CUSUM algorithm to quickly localize the lossy links using our constructed probes. Finally, we show that the proposed scheme achieves a quantum advantage in decreasing the detection delay."
"Strain effect on optical properties and quantum weight of 2D magnetic topological insulators MnBi$_2$X$_4$ (X = Te, Se, S)","Nguyen Tuan Hung, Vuong Van Thanh, Mingda Li, Takahiro Shimada",2025-04-15,2025,http://arxiv.org/abs/2504.10879v1,"Manipulating the optical and quantum properties of two-dimensional (2D) materials through strain engineering is not only fundamentally interesting but also provides significant benefits across various applications. In this work, we employ first-principles calculations to investigate the effects of strain on the magnetic and optical properties of 2D topological insulators MnBi$_2$X$_4$ (X = Te, Se, S). Our results indicate that biaxial strain enhances the Mn magnetic moment, while uniaxial strains reduce it. Significantly, the strain-dependent behavior, quantified through the quantum weight, can be leveraged to control the system's quantum geometry and topological features. Particularly, uniaxial strains reduce the quantum weight and introduce anisotropy, thus providing an additional degree of freedom to tailor device functionalities. Finally, by analyzing chemical bonds under various strain directions, we elucidate how the intrinsic ductile or brittle fracture behavior of MnBi$_2$X$_4$ could impact fabrication protocols and structural stability. These insights pave the way for strain-based approaches to optimize the quantum properties in 2D magnetic topological insulators in practical device contexts."
Algorithmic Advances Towards a Realizable Quantum Lattice Boltzmann Method,"Apurva Tiwari, Jason Iaconis, Jezer Jojo, Sayonee Ray, Martin Roetteler, Chris Hill, Jay Pathak",2025-04-15,2025,http://arxiv.org/abs/2504.10870v1,"The Quantum Lattice Boltzmann Method (QLBM) is one of the most promising approaches for realizing the potential of quantum computing in simulating computational fluid dynamics. Many recent works mostly focus on classical simulation, and rely on full state tomography. Several key algorithmic issues like observable readout, data encoding, and impractical circuit depth remain unsolved. As a result, these are not directly realizable on any quantum hardware. We present a series of novel algorithmic advances which allow us to implement the QLBM algorithm, for the first time, on a quantum computer. Hardware results for the time evolution of a 2D Gaussian initial density distribution subject to a uniform advection-diffusion field are presented. Furthermore, 3D simulation results are presented for particular non-uniform advection fields, devised so as to avoid the problem of diminishing probability of success due to repeated post-selection operations required for multiple timesteps. We demonstrate the evolution of an initial quantum state governed by the advection-diffusion equation, accounting for the iterative nature of the explicit QLBM algorithm. A tensor network encoding scheme is used to represent the initial condition supplied to the advection-diffusion equation, significantly reducing the two-qubit gate count affording a shorter circuit depth. Further reductions are made in the collision and streaming operators. Collectively, these advances give a path to realizing more practical, 2D and 3D QLBM applications with non-trivial velocity fields on quantum hardware."
Bell-Mermin-Klyshko Inequalities and One-way Information Deficit of Dirac Fields in Noninertial Frames,"Biao-Liang Ye, Yao-Kun Wang, Shao-Ming Fei",2025-04-15,2025,http://arxiv.org/abs/2504.10860v1,"We investigate the Bell-Mermin-Klyshko inequalities and the one-way information deficit of Dirac fields in noninertial frames, where the quantum correlations are shared between inertial and accelerated observers due to the Unruh effect. We derive partial analytical results for specific quantum states using the one-way information deficit. Additionally, we present numerical results for the Bell-Mermin-Klyshko inequalities. The study reveals the presence of Bell nonlocality and the significance of the one-way information deficit in relativistic quantum information."
Stable and High-Precision 3D Positioning via Tunable Composite-Dimensional Hong-Ou-Mandel Interference,"Yongqiang Li, Hongfeng Liu, Dawei Lu, Changliang Ren",2025-04-15,2025,http://arxiv.org/abs/2504.10843v1,"We propose a stable and high-precision three-dimensional (3D) quantum positioning scheme based on Hong-Ou-Mandel interference. While previous studies have explored HOM interference in quantum metrology, they were mostly limited to one-dimensional scenarios, whereas real-world applications require full 3D spatial resolution. Our approach not only generalizes HOM positioning to 3D-achieving ultimate sensitivity as defined by the quantum Cramer-Rao bound-but also stabilizes estimation accuracy through simple polarization tuning, ensuring that the Fisher information remains independent of the estimated parameters. Theoretical analysis and simulations demonstrate that our method achieves ultra-precise and reliable 3D positioning, even with a limited number of detected photons."
Room-Temperature Hybrid 2D-3D Quantum Spin System for Enhanced Magnetic Sensing and Many-Body Dynamics,"Haoyu Sun, Pei Yu, Xu Zhou, Xiangyu Ye, Mengqi Wang, Zhaoxin Liu, Yuhang Guo, Wenzhao Liu, You Huang, Pengfei Wang, Fazhan Shi, Kangwei Xia, Ya Wang",2025-04-15,2025,http://arxiv.org/abs/2504.10815v1,"Advances in hybrid quantum systems and their precise control are pivotal for developing advanced quantum technologies. Two-dimensional (2D) materials with optically accessible spin defects have emerged as a promising platform for building integrated quantum spin systems due to their exceptional flexibility and scalability. However, experimentally realizing such systems and demonstrating their superiority remains challenging. Here, we present a hybrid spin system operating under ambient conditions, integrating boron vacancy (VB) spins in 2D hexagonal boron nitride flakes with a single nitrogen vacancy (NV) center in 3D single-crystal diamonds. This combined system achieves full controllability and exhibits enhanced performance for nanoscale magnetic sensing, including an improved dynamic range. Moreover, we investigate the rich many-body spin dynamics within the hybrid system, enabling the first-time quantification of the fluorescence intensity of a single VB defect at 104 counts per second. This result represents a critical step toward the direct optical observation of single VB defects."
Control-driven critical fluctuations across quantum trajectories,"Haining Pan, Thomas Iadecola, E. M. Stoudenmire, J. H. Pixley",2025-04-15,2025,http://arxiv.org/abs/2504.10803v1,"Monitored quantum circuits in which entangling unitary dynamics compete with projective local measurements can host measurement-induced phase transitions witnessed by entanglement measures at late times. Adding feedback conditioned on the measurement outcomes gives rise to another type of phase transition witnessed by local order parameters and correlation functions. These transitions, known as control or absorbing-state transitions, generically occur within the area-law entanglement phase and are thought to be governed by classical physics in that their critical exponents match those of the classical limit of the model. In this work, we examine quantum features of these transitions, focusing on a Bernoulli circuit model with a well-defined classical limit. First we demonstrate that, in the local basis defined by the absorbing state, the steady-state quantum coherence undergoes a phase transition at the control transition, where its logarithm changes discontinuously from volume- to area-law scaling. Second, we analyze the control transition from the perspective of fluctuations in observables, which carry two contributions: classical fluctuations over circuit realizations (present in the classical limit), and quantum fluctuations over trajectories and states (both absent in the classical limit). Both contributions can be estimated in experiments without post-selection. The circuit-to-circuit fluctuations, the dominant contribution, carry the critical behavior of the classical limit. However, the subleading quantum fluctuations that represent fluctuations between different quantum ""worlds"" also go critical at the control transition. These critical quantum fluctuations at the control transition also occur in other models, and we discuss how they can be measured experimentally without post-selection."
Quantum Geometry of the Light Cone: Fock representation and Spectrum of Radiated Power,Wolfgang Wieland,2025-04-15,2025,http://arxiv.org/abs/2504.10802v1,"Starting from the symplectic potential for the $\gamma$-Palatini--Holst action on a null hypersurface, we identify an auxiliary conformal field theory (CFT), which carries a representation of the constraint algebra of general relativity on a null surface. The radiative data, which is encoded into the shear of each null generator, is mapped into an $SU(1,1)$ current algebra on each light ray. We study the resulting quantum theory for both bosonic and fermionic representations. In the fermionic representation, the central charge on each null ray is positive, for bosons it is negative. A negative central charge implies a non-unitary CFT, which has negative norm states. In the model, there is a natural $SU(1,1)$ Casimir. For the bosonic representations, the $SU(1,1)$ Casimir can have either sign. For the fermionic representations, the $SU(1,1)$ Casimir is always greater or equal to zero. To exclude negative norm states, we restrict ourselves to the fermionic case. To understand the physical implications of this restriction, we express the $SU(1,1)$ Casimir in terms of the geometric data. In this way, the positivity bound on the $SU(1,1)$ Casimir translates into an upper bound for the shear of each null generator. In the model, this bound must be satisfied for all three-dimensional null hypersurfaces. This in turn suggests to apply it to an entire null foliation in an asymptotically flat spacetime. In this way, we obtain a bound on the radiated power of gravitational waves in the model."
Q-Cluster: Quantum Error Mitigation Through Noise-Aware Unsupervised Learning,"Hrushikesh Pramod Patil, Dror Baron, Huiyang Zhou",2025-04-15,2025,http://arxiv.org/abs/2504.10801v1,"Quantum error mitigation (QEM) is critical in reducing the impact of noise in the pre-fault-tolerant era, and is expected to complement error correction in fault-tolerant quantum computing (FTQC). In this paper, we propose a novel QEM approach, Q-Cluster, that uses unsupervised learning (clustering) to reshape the measured bit-string distribution. Our approach starts with a simplified bit-flip noise model. It first performs clustering on noisy measurement results, i.e., bit-strings, based on the Hamming distance. The centroid of each cluster is calculated using a qubit-wise majority vote. Next, the noisy distribution is adjusted with the clustering outcomes and the bit-flip error rates using Bayesian inference. Our simulation results show that Q-Cluster can mitigate high noise rates (up to 40% per qubit) with the simple bit-flip noise model. However, real quantum computers do not fit such a simple noise model. To address the problem, we (a) apply Pauli twirling to tailor the complex noise channels to Pauli errors, and (b) employ a machine learning model, ExtraTrees regressor, to estimate an effective bit-flip error rate using a feature vector consisting of machine calibration data (gate & measurement error rates), circuit features (number of qubits, numbers of different types of gates, etc.) and the shape of the noisy distribution (entropy). Our experimental results show that our proposed Q-Cluster scheme improves the fidelity by a factor of 1.46x, on average, compared to the unmitigated output distribution, for a set of low-entropy benchmarks on five different IBM quantum machines. Our approach outperforms the state-of-art QEM approaches M3 [24], Hammer [35], and QBEEP [33] by 1.29x, 1.47x, and 2.65x, respectively."
Neural Network Emulation of the Classical Limit in Quantum Systems via Learned Observable Mappings,Kamran Majid,2025-04-15,2025,http://arxiv.org/abs/2504.10781v1,"The classical limit of quantum mechanics, formally investigated through frameworks like strict deformation quantization, remains a profound area of inquiry in the philosophy of physics. This paper explores a computational approach employing a neural network to emulate the emergence of classical behavior from the quantum harmonic oscillator as Planck's constant $\hbar$ approaches zero. We develop and train a neural network architecture to learn the mapping from initial expectation values and $\hbar$ to the time evolution of the expectation value of position. By analyzing the network's predictions across different regimes of hbar, we aim to provide computational insights into the nature of the quantum-classical transition. This work demonstrates the potential of machine learning as a complementary tool for exploring foundational questions in quantum mechanics and its classical limit."
Ground-State-Based Model Reduction with Unitary Circuits,"Shengtao Jiang, Steven R. White",2025-04-15,2025,http://arxiv.org/abs/2504.10774v2,"We present a method to numerically obtain low-energy effective models based on a unitary transformation of the ground state. The algorithm finds a unitary circuit that transforms the ground state of the original model to a projected wavefunction with only the low-energy degrees of freedom. The effective model can then be derived using the unitary transformation encoded in the circuit. We test our method on the one-dimensional and two-dimensional square-lattice Hubbard model at half-filling, and obtain more accurate effective spin models than the standard perturbative approach."
Simon's Period Finding on a Quantum Annealer,"Reece Robertson, Emery Doucet, Zakaria Mzaouali, Krzysztof Domino, Bartłomiej Gardas, Sebastian Deffner",2025-04-15,2025,http://arxiv.org/abs/2504.10771v1,"Dating to 1994, Simon's period-finding algorithm is among the earliest and most fragile of quantum algorithms. The algorithm's fragility arises from the requirement that, to solve an n qubit problem, one must fault-tolerantly sample O(n) linearly independent values from a solution space. In this paper, we study an adiabatic implementation of Simon's algorithm that requires a constant number of successful samples regardless of problem size. We implement this algorithm on D-Wave hardware and solve problems with up to 298 qubits. We compare the runtime of classical algorithms to the D-Wave solution to analyze any potential advantage."
$q$-Heisenberg Algebra in $\otimes^{2}-$Tensor Space,Julio César Jaramillo Quiceno,2025-04-14,2025,http://arxiv.org/abs/2504.10741v2,"In this paper, we introduce the $q$-Heisenberg algebra in the tensor product space $\otimes^2$. We establish its algebraic properties and provide applications to the theory of non-monogenic functions. Our results extend known constructions in $q$-deformed algebras and offer new insights into functional analysis in non-commutative settings."
Cross-Problem Parameter Transfer in Quantum Approximate Optimization Algorithm: A Machine Learning Approach,"Kien X. Nguyen, Bao Bach, Ilya Safro",2025-04-14,2025,http://arxiv.org/abs/2504.10733v1,"Quantum Approximate Optimization Algorithm (QAOA) is one of the most promising candidates to achieve the quantum advantage in solving combinatorial optimization problems. The process of finding a good set of variational parameters in the QAOA circuit has proven to be challenging due to multiple factors, such as barren plateaus. As a result, there is growing interest in exploiting parameter transferability, where parameter sets optimized for one problem instance are transferred to another that could be more complex either to estimate the solution or to serve as a warm start for further optimization. But can we transfer parameters from one class of problems to another? Leveraging parameter sets learned from a well-studied class of problems could help navigate the less studied one, reducing optimization overhead and mitigating performance pitfalls. In this paper, we study whether pretrained QAOA parameters of MaxCut can be used as is or to warm start the Maximum Independent Set (MIS) circuits. Specifically, we design machine learning models to find good donor candidates optimized on MaxCut and apply their parameters to MIS acceptors. Our experimental results show that such parameter transfer can significantly reduce the number of optimization iterations required while achieving comparable approximation ratios."
Improved approximation algorithms for the EPR Hamiltonian,"Nathan Ju, Ansh Nagda",2025-04-14,2025,http://arxiv.org/abs/2504.10712v1,"The EPR Hamiltonian is a family of 2-local quantum Hamiltonians introduced by King (arXiv:2209.02589). We introduce a polynomial time $\frac{1+\sqrt{5}}{4}\approx 0.809$-approximation algorithm for the problem of computing the ground energy of the EPR Hamiltonian, improving upon the previous state of the art of $0.72$ (arXiv:2410.15544). As a special case, this also implies a $\frac{1+\sqrt{5}}{4}$-approximation for Quantum Max Cut on bipartite instances, improving upon the approximation ratio of $3/4$ that one can infer in a relatively straightforward manner from the work of Lee and Parekh (arXiv:2401.03616)."
Out-of-equilibrium dynamics across the first-order quantum transitions of one-dimensional quantum Ising models,"Andrea Pelissetto, Davide Rossini, Ettore Vicari",2025-04-14,2025,http://arxiv.org/abs/2504.10678v1,"We study the out-of-equilibrium dynamics of one-dimensional quantum Ising models in a transverse field $g$, driven by a time-dependent longitudinal field $h$ across their {\em magnetic} first-order quantum transition at $h=0$, for sufficiently small values of $|g|$. We consider nearest-neighbor Ising chains of size $L$ with periodic boundary conditions. We focus on the out-of-equilibrium behavior arising from Kibble-Zurek protocols, in which $h$ is varied linearly in time with time scale $t_s$, i.e., $h(t)=t/t_s$. The system starts from the ground state at $h_i\equiv h(t_i)<0$, where the longitudinal magnetization $M$ is negative. Then it evolves unitarily up to positive values of $h(t)$, where $M(t)$ becomes eventually positive. We identify several scaling regimes characterized by a nontrivial interplay between the size $L$ and the time scale $t_s$, which can be observed when the system is close to one of the many avoided level crossings that occur for $h\ge 0$. In the $L\to\infty$ limit, all these crossings approach $h=0^+$, making the study of the thermodynamic limit, defined as the limit $L\to\infty$ keeping $t$ and $t_s$ constant, problematic. We study such limit numerically, by first determining the large-$L$ quantum evolution at fixed $t_s$, and then analyzing its behavior with increasing $t_s$. Our analysis shows that the system switches from the initial state with $M<0$ to a positively magnetized state at $h = h_*(t_s)>0$, where $h_*(t_s)$ decreases with increasing $t_s$, apparently as $h_*\sim 1/\ln t_s$. This suggests the existence of a scaling behavior in terms of the rescaled time $\Omega = t \ln t_s/t_s$. The numerical results also show that the system converges to a nontrivial stationary state in the large-$t$ limit, characterized by an energy significantly larger than that of the corresponding homogeneously magnetized ground state."
Quantum Phases Classification Using Quantum Machine Learning with SHAP-Driven Feature Selection,"Giovanni S. Franco, Felipe Mahlow, Pedro M. Prado, Guilherme E. L. Pexe, Lucas A. M. Rattighieri, Felipe F. Fanchini",2025-04-14,2025,http://arxiv.org/abs/2504.10673v1,"In this study, we present an innovative methodology to classify quantum phases within the ANNNI (Axial Next-Nearest Neighbor Ising) model by combining Quantum Machine Learning (QML) techniques with the Shapley Additive Explanations (SHAP) algorithm for feature selection and interpretability. Our investigation focuses on two prominent QML algorithms: Quantum Support Vector Machines (QSVM) and Variational Quantum Classifiers (VQC). By leveraging SHAP, we systematically identify the most relevant features within the dataset, ensuring that only the most informative variables are utilized for training and testing. The results reveal that both QSVM and VQC exhibit exceptional predictive accuracy when limited to 5 or 6 key features, thereby enhancing performance and reducing computational overhead. This approach not only demonstrates the effectiveness of feature selection in improving classification outcomes but also offers insights into the interpretability of quantum classification tasks. The proposed framework exemplifies the potential of interdisciplinary solutions for addressing challenges in the classification of quantum systems, contributing to advancements in both machine learning and quantum physics."
An Adaptive Weighted QITE-VQE Algorithm for Combinatorial Optimization Problems,"Ningyi Xie, Xinwei Lee, Tiejin Chen, Yoshiyuki Saito, Nobuyoshi Asai, Dongsheng Cai",2025-04-14,2025,http://arxiv.org/abs/2504.10651v1,"The variational quantum eigensolver (VQE) is a promising algorithm for finding the ground states of a given Hamiltonian. Its application to binary-formulated combinatorial optimization (CO) has been intensively studied in recent years. However, typical VQE approaches for CO problems often suffer from local minima or barren plateaus, limiting their ability to achieve optimal solutions. The quantum imaginary time evolution (QITE) offers an alternative approach for effective ground-state preparation but requires large circuits to approximate non-unitary operations. Although compressed QITE (cQITE) reduces circuit depth, accumulated errors eventually cause energy increases. To address these challenges, we propose an Adaptive Weighted QITE-VQE (AWQV) algorithm that integrates the VQE gradients with the cQITE updates through an adaptive weighting scheme during optimization. In numerical experiments of MaxCut on unweighted regular graphs, AWQV achieves near-optimal approximation ratios, while for weighted Erd\H{o}s-R\'enyi instances, it outperforms the classical Goemans-Williamson algorithm."
Heat operator approach to quantum stochastic thermodynamics in the strong-coupling regime,"Sheikh Parvez Mandal, Mahasweta Pandit, Khalak Mahadeviya, Mark T. Mitchison, Javier Prior",2025-04-14,2025,http://arxiv.org/abs/2504.10631v1,"Open quantum systems exchange heat with their environments and the fluctuations of this heat carry crucial signatures of the underlying dynamical processes. Within the well-established two-point measurement scheme and employing thermofield dynamics, we identify a 'heat operator,' whose moments with respect to the vacuum state correspond to the stochastic moments of the heat exchanged with a thermal bath. This recasts the computation of heat statistics as a standard unitary time-evolution problem, allowing us to leverage powerful tensor-network techniques for simulating quantum dynamics. In particular, we exploit the chain mapping of thermodynamic reservoirs to compute heat fluctuations in the Ohmic spin-boson model. The method, however, is general and applies to arbitrary open quantum systems coupled to non-interacting (bosonic or fermionic) thermal environments, offering a powerful, non-perturbative framework for understanding heat transfer in open quantum systems."
Exact simulation of realistic Gottesman-Kitaev-Preskill cluster states,"Milica Banic, Valerio Crescimanna, J. Eli Bourassa, Carlos Gonzalez-Arciniegas, Rafael N. Alexander, Khabat Heshami",2025-04-14,2025,http://arxiv.org/abs/2504.10606v1,"We describe a method for simulating and characterizing realistic Gottesman-Kitaev-Preskill (GKP) cluster states, rooted in the representation of resource states in terms of sums of Gaussian distributions in phase space. We apply our method to study the generation of single-mode GKP states via cat state breeding, and the formation of multimode GKP cluster states via linear optical circuits and homodyne measurements. We characterize resource states by referring to expectation values of their stabilizers, and witness operators constructed from them. Our method reproduces the results of standard Fock-basis simulations, while being more efficient, and being applicable in a broader parameter space. We also comment on the validity of the heuristic Gaussian random noise (GRN) model, through comparisons with our exact simulations: We find discrepancies in the stabilizer expectation values when homodyne measurement is involved in cluster state preparation, yet we find a close agreement between the two approaches on average."
Simulating near-infrared spectroscopy on a quantum computer for enhanced chemical detection,"Ignacio Loaiza, Stepan Fomichev, Danial Motlagh, Pablo A. M. Casares, Daniel Honciuc Menendez, Serene Shum, Alain Delgado, Juan Miguel Arrazola",2025-04-14,2025,http://arxiv.org/abs/2504.10602v1,"Near-infrared (NIR) spectroscopy is a non-invasive, low-cost, reagent-less, and rapid technique to measure chemical concentrations in a wide variety of sample types. However, extracting concentration information from the NIR spectrum requires training a statistical model on a large collection of measurements, which can be impractical, expensive, or dangerous. In this work, we propose a method for simulating NIR spectra on a quantum computer, as part of a larger workflow to improve NIR-based chemical detection. The quantum algorithm is highly optimized, exhibiting a cost reduction of many orders of magnitude relative to prior approaches. The main optimizations include the localization of vibrational modes, an efficient real-space-based representation of the Hamiltonian with a quantum arithmetic-based implementation of the time-evolution, optimal Trotter step size determination, and specific targeting of the NIR region. Overall, our algorithm achieves a O(M^2) scaling, compared with the O(M^12) coming from equivalent high-accuracy classical methods. As a concrete application, we show that simulating the spectrum of azidoacetylene (HC2N3), a highly explosive molecule with strong anharmonicities consisting of M = 12 vibrational modes, requires circuits with a maximum 8.47 x 10^8 T gates and 173 logical qubits. By enhancing the training datasets of detection models, the full potential of vibrational spectroscopy for chemical detection could be unlocked across a range of applications, including pharmaceuticals, agriculture, environmental monitoring, and medical sensing."
Simulating lattice fermion doubling with a Floquet drive,"Raúl A. Briceño, William Gyory, Thomas Iadecola, Srimoyee Sen",2025-04-14,2025,http://arxiv.org/abs/2504.10601v1,"We consider a recently discovered mathematical correspondence between the spectra of a naively discretized lattice fermion and that of a periodically driven (i.e., Floquet) quantum system and turn it into an infrared equivalence between the two systems. The equivalence can be framed as a duality relation, allowing us to simulate a two-flavor discrete-time fermion theory on the lattice side, where the two flavors arise from time discretization, using a single-flavor fermion theory on the Floquet side. Our demonstration establishes an equivalence between (i) the fermion content, (ii) the correlation functions, and consequently (iii) observables of the two theories in the infrared. We also show how interactions may be incorporated into this equivalence."
